Process Name,Priority,Simulated Arrival Time,Arrival Tick,Completion Tick,Service Time,Turnaround (ticks),Waiting (ticks),Preemptions
Process-1,4,4984,4984,4998,10,14,4,3
Process-2,4,5391,5391,5404,4,13,9,1
Process-3,5,4817,4817,4821,4,4,0,1
Process-4,1,1755,1755,1758,1,3,2,0
Process-5,4,2988,2988,3003,8,15,7,2
Process-6,4,1849,1849,1854,5,5,0,1
Process-7,2,3992,3992,4031,2,39,37,0
Process-8,5,5077,5077,5081,2,4,2,0
Process-9,3,3593,3593,3611,10,18,8,3
Process-10,4,51,51,58,7,7,0,2
Process-11,5,2508,2508,2509,1,1,0,0
Process-12,1,989,989,1029,8,40,32,2
Process-13,3,3316,3316,3317,1,1,0,0
Process-14,3,4508,4508,4523,10,15,5,3
Process-15,2,3189,3189,3213,10,24,14,3
Process-16,1,3825,3825,3833,4,8,4,1
Process-17,2,1331,1331,1337,6,6,0,1
Process-18,4,2511,2511,2537,8,26,18,2
Process-19,2,1729,1729,1732,3,3,0,0
Process-20,3,525,525,527,2,2,0,0
Process-21,5,2359,2359,2368,6,9,3,1
Process-22,3,3945,3945,4036,10,91,81,3
Process-23,3,1242,1242,1247,5,5,0,1
Process-24,2,4684,4684,4694,1,10,9,0
Process-25,4,5188,5188,5194,5,6,1,1
Process-26,4,2482,2482,2496,10,14,4,3
Process-27,4,5055,5055,5062,2,7,5,0
Process-28,3,1141,1141,1154,7,13,6,2
Process-29,1,4964,4964,4965,1,1,0,0
Process-30,5,5018,5018,5031,6,13,7,1
Process-31,1,4274,4274,4308,9,34,25,2
Process-32,1,938,938,943,5,5,0,1
Process-33,2,685,685,711,6,26,20,1
Process-34,2,3003,3003,3055,4,52,48,1
Process-35,5,4752,4752,4764,7,12,5,2
Process-36,3,2063,2063,2092,7,29,22,2
Process-37,1,1195,1195,1220,1,25,24,0
Process-38,5,1396,1396,1408,7,12,5,2
Process-39,5,3688,3688,3702,10,14,4,3
Process-40,4,3199,3199,3238,9,39,30,2
Process-41,2,2488,2488,2492,1,4,3,0
Process-42,1,496,496,511,3,15,12,0
Process-43,5,2957,2957,2964,7,7,0,2
Process-44,4,3501,3501,3507,2,6,4,0
Process-45,3,3829,3829,3846,9,17,8,2
Process-46,4,5365,5365,5371,2,6,4,0
Process-47,1,331,331,336,5,5,0,1
Process-48,4,2914,2914,2925,5,11,6,1
Process-49,5,5273,5273,5286,2,13,11,0
Process-50,3,2222,2222,2258,10,36,26,3
Process-51,1,2237,2237,2325,9,88,79,2
Process-52,2,3088,3088,3095,3,7,4,0
Process-53,2,3019,3019,3062,6,43,37,1
Process-54,4,3565,3565,3577,8,12,4,2
Process-55,5,248,248,250,2,2,0,0
Process-56,1,5143,5143,5187,6,44,38,1
Process-57,3,928,928,969,10,41,31,3
Process-58,5,2713,2713,2723,2,10,8,0
Process-59,2,3104,3104,3135,5,31,26,1
Process-60,3,4985,4985,4987,2,2,0,0
Process-61,5,154,154,160,4,6,2,1
Process-62,1,1775,1775,1799,9,24,15,2
Process-63,4,3444,3444,3460,10,16,6,3
Process-64,5,967,967,983,2,16,14,0
Process-65,5,2314,2314,2322,2,8,6,0
Process-66,5,3865,3865,3927,8,62,54,2
Process-67,1,2001,2001,2041,3,40,37,0
Process-68,2,5244,5244,5284,10,40,30,3
Process-69,2,406,406,412,3,6,3,0
Process-70,1,3039,3039,3096,7,57,50,2
Process-71,4,1241,1241,1242,1,1,0,0
Process-72,3,2205,2205,2210,3,5,2,0
Process-73,2,2150,2150,2162,5,12,7,1
Process-74,4,1765,1765,1793,10,28,18,3
Process-75,3,838,838,843,1,5,4,0
Process-76,5,1491,1491,1503,7,12,5,2
Process-77,1,3872,3872,3936,6,64,58,1
Process-78,1,414,414,426,5,12,7,1
Process-79,5,3173,3173,3183,5,10,5,1
Process-80,3,5118,5118,5162,7,44,37,2
Process-81,4,1973,1973,1977,4,4,0,1
Process-82,2,4269,4269,4302,4,33,29,1
Process-83,1,2654,2654,2696,10,42,32,3
Process-84,1,310,310,316,3,6,3,0
Process-85,1,4651,4651,4654,2,3,1,0
Process-86,2,3633,3633,3671,8,38,30,2
Process-87,1,646,646,664,10,18,8,3
Process-88,2,4914,4914,4917,3,3,0,0
Process-89,1,2968,2968,2982,6,14,8,1
Process-90,4,4840,4840,4860,10,20,10,3
Process-91,1,2634,2634,2651,3,17,14,0
Process-92,3,4794,4794,4797,1,3,2,0
Process-93,4,4110,4110,4115,2,5,3,0
Process-94,2,2622,2622,2630,1,8,7,0
Process-95,4,2265,2265,2299,8,34,26,2
Process-96,4,2107,2107,2111,1,4,3,0
Process-97,2,4679,4679,4685,6,6,0,1
Process-98,4,4435,4435,4438,3,3,0,0
Process-99,4,5296,5296,5309,8,13,5,2
Process-100,3,31,31,51,7,20,13,2
Process-101,5,5042,5042,5059,7,17,10,2
Process-102,1,4112,4112,4152,2,40,38,0
Process-103,4,2025,2025,2055,4,30,26,1
Process-104,1,1288,1288,1297,9,9,0,2
Process-105,3,3995,3995,4023,1,28,27,0
Process-106,5,491,491,498,5,7,2,1
Process-107,2,1250,1250,1259,7,9,2,2
Process-108,5,737,737,748,6,11,5,1
Process-109,2,5083,5083,5101,6,18,12,1
Process-110,5,3014,3014,3025,3,11,8,0
Process-111,2,92,92,97,1,5,4,0
Process-112,2,5011,5011,5049,8,38,30,2
Process-113,4,409,409,416,4,7,3,1
Process-114,1,4425,4425,4434,9,9,0,2
Process-115,1,1348,1348,1388,7,40,33,2
Process-116,4,4917,4917,4930,8,13,5,2
Process-117,3,4085,4085,4118,7,33,26,2
Process-118,3,5238,5238,5264,8,26,18,2
Process-119,4,2847,2847,2862,7,15,8,2
Process-120,3,4355,4355,4362,1,7,6,0
Process-121,4,996,996,1021,10,25,15,3
Process-122,1,281,281,286,4,5,1,1
Process-123,5,286,286,288,2,2,0,0
Process-124,1,2654,2654,2659,2,5,3,0
Process-125,1,3292,3292,3310,9,18,9,2
Process-126,2,3870,3870,3873,2,3,1,0
Process-127,4,4752,4752,4763,4,11,7,1
Process-128,5,3761,3761,3766,5,5,0,1
Process-129,3,5407,5407,5443,4,36,32,1
Process-130,2,982,982,1001,2,19,17,0
Process-131,4,1735,1735,1739,2,4,2,0
Process-132,1,3142,3142,3145,3,3,0,0
Process-133,2,4228,4228,4248,5,20,15,1
Process-134,1,4178,4178,4197,6,19,13,1
Process-135,5,541,541,549,7,8,1,2
Process-136,1,5457,5457,5475,8,18,10,2
Process-137,5,197,197,201,4,4,0,1
Process-138,3,2442,2442,2458,5,16,11,1
Process-139,4,4738,4738,4743,3,5,2,0
Process-140,1,4284,4284,4325,9,41,32,2
Process-141,5,2475,2475,2476,1,1,0,0
Process-142,3,671,671,685,9,14,5,2
Process-143,5,1902,1902,1907,5,5,0,1
Process-144,5,1094,1094,1101,4,7,3,1
Process-145,5,914,914,927,10,13,3,3
Process-146,1,2348,2348,2358,4,10,6,1
Process-147,2,4809,4809,4817,8,8,0,2
Process-148,4,3636,3636,3647,8,11,3,2
Process-149,5,5427,5427,5442,9,15,6,2
Process-150,3,5099,5099,5152,8,53,45,2
Process-151,2,1353,1353,1381,9,28,19,2
Process-152,1,3960,3960,4123,8,163,155,2
Process-153,3,3920,3920,3948,4,28,24,1
Process-154,5,2841,2841,2852,8,11,3,2
Process-155,1,3018,3018,3034,3,16,13,0
Process-156,5,382,382,388,6,6,0,1
Process-157,1,5253,5253,5287,7,34,27,2
Process-158,1,3204,3204,3278,6,74,68,1
Process-159,5,3919,3919,3925,5,6,1,1
Process-160,5,5154,5154,5173,4,19,15,1
Process-161,5,3556,3556,3563,4,7,3,1
Process-162,2,1732,1732,1751,9,19,10,2
Process-163,3,3167,3167,3170,1,3,2,0
Process-164,4,1779,1779,1786,7,7,0,2
Process-165,1,5407,5407,5415,8,8,0,2
Process-166,1,3578,3578,3618,7,40,33,2
Process-167,1,534,534,536,1,2,1,0
Process-168,2,770,770,780,8,10,2,2
Process-169,1,4636,4636,4664,7,28,21,2
Process-170,4,1123,1123,1138,7,15,8,2
Process-171,4,2290,2290,2297,2,7,5,0
Process-172,4,3909,3909,3966,10,57,47,3
Process-173,3,5113,5113,5117,2,4,2,0
Process-174,1,3547,3547,3578,4,31,27,1
Process-175,2,1123,1123,1144,6,21,15,1
Process-176,3,4649,4649,4669,8,20,12,2
Process-177,2,926,926,929,2,3,1,0
Process-178,3,4327,4327,4334,7,7,0,2
Process-179,2,3442,3442,3486,9,44,35,2
Process-180,4,2919,2919,2932,4,13,9,1
Process-181,5,2586,2586,2600,9,14,5,2
Process-182,4,4152,4152,4161,5,9,4,1
Process-183,1,438,438,456,9,18,9,2
Process-184,1,896,896,911,10,15,5,3
Process-185,5,4440,4440,4456,10,16,6,3
Process-186,4,1518,1518,1529,8,11,3,2
Process-187,2,1883,1883,1898,8,15,7,2
Process-188,3,2974,2974,2992,9,18,9,2
Process-189,3,4401,4401,4425,10,24,14,3
Process-190,3,2160,2160,2183,5,23,18,1
Process-191,4,3255,3255,3260,1,5,4,0
Process-192,2,5199,5199,5211,5,12,7,1
Process-193,5,4382,4382,4384,2,2,0,0
Process-194,3,3926,3926,3941,5,15,10,1
Process-195,4,3507,3507,3528,8,21,13,2
Process-196,5,5449,5449,5456,7,7,0,2
Process-197,5,3937,3937,3968,2,31,29,0
Process-198,5,3752,3752,3757,5,5,0,1
Process-199,4,794,794,807,10,13,3,3
Process-200,3,3578,3578,3586,5,8,3,1
Process-201,2,3938,3938,4040,7,102,95,2
Process-202,3,2296,2296,2320,9,24,15,2
Process-203,1,3306,3306,3318,7,12,5,2
Process-204,4,5105,5105,5147,10,42,32,3
Process-205,2,3115,3115,3133,3,18,15,0
Process-206,3,1417,1417,1435,5,18,13,1
Process-207,4,2717,2717,2727,7,10,3,2
Process-208,1,923,923,951,4,28,24,1
Process-209,2,1178,1178,1219,2,41,39,0
Process-210,1,3344,3344,3350,2,6,4,0
Process-211,5,3416,3416,3420,2,4,2,0
Process-212,4,2186,2186,2201,4,15,11,1
Process-213,5,5366,5366,5385,6,19,13,1
Process-214,1,825,825,876,8,51,43,2
Process-215,5,2247,2247,2250,2,3,1,0
Process-216,5,3256,3256,3266,6,10,4,1
Process-217,4,1158,1158,1205,7,47,40,2
Process-218,3,4840,4840,4884,8,44,36,2
Process-219,2,1347,1347,1366,5,19,14,1
Process-220,1,1645,1645,1651,6,6,0,1
Process-221,1,1871,1871,1875,3,4,1,0
Process-222,3,4658,4658,4672,9,14,5,2
Process-223,3,683,683,702,6,19,13,1
Process-224,2,3341,3341,3352,8,11,3,2
Process-225,1,1138,1138,1139,1,1,0,0
Process-226,2,4113,4113,4147,8,34,26,2
Process-227,2,4414,4414,4424,7,10,3,2
Process-228,2,923,923,926,3,3,0,0
Process-229,5,262,262,274,10,12,2,3
Process-230,2,3520,3520,3536,1,16,15,0
Process-231,1,2786,2786,2811,7,25,18,2
Process-232,3,3986,3986,4058,6,72,66,1
Process-233,2,2795,2795,2834,10,39,29,3
Process-234,1,2846,2846,2855,3,9,6,0
Process-235,3,1111,1111,1147,3,36,33,0
Process-236,2,104,104,150,9,46,37,2
Process-237,5,4684,4684,4693,8,9,1,2
Process-238,1,3583,3583,3590,2,7,5,0
Process-239,5,971,971,991,6,20,14,1
Process-240,3,5289,5289,5292,3,3,0,0
Process-241,4,109,109,129,4,20,16,1
Process-242,3,2000,2000,2024,1,24,23,0
Process-243,2,3046,3046,3071,7,25,18,2
Process-244,2,4096,4096,4107,4,11,7,1
Process-245,1,2413,2413,2415,2,2,0,0
Process-246,4,3160,3160,3189,9,29,20,2
Process-247,5,2529,2529,2531,1,2,1,0
Process-248,1,2133,2133,2172,10,39,29,3
Process-249,3,2559,2559,2584,8,25,17,2
Process-250,2,2171,2171,2181,9,10,1,2
Process-251,1,3665,3665,3668,2,3,1,0
Process-252,4,26,26,50,10,24,14,3
Process-253,2,4502,4502,4519,9,17,8,2
Process-254,5,178,178,181,3,3,0,0
Process-255,1,2756,2756,2772,9,16,7,2
Process-256,5,4829,4829,4840,5,11,6,1
Process-257,5,676,676,696,8,20,12,2
Process-258,1,5022,5022,5074,6,52,46,1
Process-259,5,4978,4978,4988,4,10,6,1
Process-260,1,2894,2894,2900,6,6,0,1
Process-261,3,2275,2275,2284,2,9,7,0
Process-262,3,2694,2694,2718,4,24,20,1
Process-263,4,462,462,466,3,4,1,0
Process-264,3,1515,1515,1535,7,20,13,2
Process-265,3,497,497,508,8,11,3,2
Process-266,4,4715,4715,4719,4,4,0,1
Process-267,1,5197,5197,5214,9,17,8,2
Process-268,2,4243,4243,4276,9,33,24,2
Process-269,1,2770,2770,2825,8,55,47,2
Process-270,3,824,824,837,7,13,6,2
Process-271,2,2312,2312,2327,2,15,13,0
Process-272,1,3675,3675,3681,6,6,0,1
Process-273,2,1077,1077,1079,2,2,0,0
Process-274,4,3269,3269,3281,9,12,3,2
Process-275,4,3998,3998,4075,10,77,67,3
Process-276,1,1267,1267,1271,4,4,0,1
Process-277,5,1094,1094,1123,10,29,19,3
Process-278,2,100,100,144,5,44,39,1
Process-279,2,4591,4591,4609,8,18,10,2
Process-280,5,2635,2635,2647,8,12,4,2
Process-281,5,3933,3933,4004,9,71,62,2
Process-282,5,493,493,503,2,10,8,0
Process-283,5,1806,1806,1811,5,5,0,1
Process-284,1,141,141,156,6,15,9,1
Process-285,5,1846,1846,1849,3,3,0,0
Process-286,1,261,261,264,3,3,0,0
Process-287,5,3118,3118,3127,9,9,0,2
Process-288,1,2408,2408,2409,1,1,0,0
Process-289,4,3178,3178,3204,6,26,20,1
Process-290,4,3825,3825,3826,1,1,0,0
Process-291,5,5323,5323,5330,5,7,2,1
Process-292,3,4245,4245,4257,3,12,9,0
Process-293,4,827,827,838,7,11,4,2
Process-294,3,2104,2104,2122,6,18,12,1
Process-295,2,4466,4466,4474,8,8,0,2
Process-296,4,2437,2437,2448,6,11,5,1
Process-297,3,2373,2373,2383,5,10,5,1
Process-298,2,1850,1850,1872,9,22,13,2
Process-299,4,3870,3870,3886,6,16,10,1
Process-300,5,5420,5420,5425,1,5,4,0
Process-301,4,2792,2792,2795,1,3,2,0
Process-302,2,1882,1882,1896,5,14,9,1
Process-303,3,1171,1171,1204,3,33,30,0
Process-304,1,4563,4563,4575,4,12,8,1
Process-305,1,4645,4645,4649,4,4,0,1
Process-306,2,1154,1154,1159,5,5,0,1
Process-307,2,629,629,654,9,25,16,2
Process-308,4,511,511,512,1,1,0,0
Process-309,3,3025,3025,3066,10,41,31,3
